Query	Reference	Core	Accessory
WBB1459-E14-22547-1	mada-126-LR-Asm	0.0013511777	0.018469274
WBB1459-E14-22547-1	mada-128-LR-Asm	0.0012593269	0.013363659
WBB1459-E14-22547-1	mada-129-LR-Asm	0.0013041496	0.012958527
WBB1459-E14-22547-1	mada-139-LR-Asm	0.0012679696	0.012126446
WBB1459-E14-22547-1	mada-151-LR-Asm	0.0012816191	0.013846636
WBB1459-E14-22547-1	mada-2-1-LR-Asm	0.001255393	0.018823743
WBB1459-E14-22547-1	mada-2-25-LR-Asm	0.0012310743	0.014329314
WBB1459-E14-22547-1	mada-2-31-LR-Asm	0.0014423132	0.0067086816
WBB1459-E14-22547-1	mada-2-42-LR-Asm	0.0013285279	0.01610756
WBB1459-E14-22547-1	mada-2-46-LR-Asm	0.0012059212	0.014318109
WBB1459-E14-22547-1	mada-2-53-LR-Asm	0.0012824535	0.016586483
WBB1459-E14-22547-1	strain-01-R1134	0.0013836026	0.0144280195
WBB1459-E14-22547-1	strain-01-R1430	0.0013025999	0.014269531
WBB1459-E14-22547-1	strain-02-R0894	0.0012031794	0.016026378
WBB1459-E14-22547-1	strain-02-R1179	0.0012268424	0.016745865
WBB1459-E14-22547-1	strain-02-R1708	0.0012361407	0.014636457
WBB1459-E14-22547-1	strain-02-R1896	0.0014186502	0.013989091
WBB1459-E14-22547-1	strain-1	0.0016719699	0.012922227
WBB1459-E14-22547-1	strain-1-0150P6C4	0.0014235973	0.013869643
WBB1459-E14-22547-1	strain-1-0165P6C4	0.0013177991	0.009765327
WBB1459-E14-22547-1	strain-1-0170P6C4	0.0015083551	0.0129903555
WBB1459-E14-22547-1	strain-15	0.0014506578	0.008318126
WBB1459-E14-22547-1	strain-17221	0.0013182759	0.016067922
WBB1459-E14-22547-1	strain-2-0011P6C4	0.0013998151	0.01374948
WBB1459-E14-22547-1	strain-2-0026P6C4	0.0014200807	0.009488523
WBB1459-E14-22547-1	strain-2-0111P6C4	0.0014528632	0.009247124
WBB1459-E14-22547-1	strain-25421	0.0015906692	0.014272213
WBB1459-E14-22547-1	strain-3	0.0014273524	0.014728487
WBB1459-E14-22547-1	strain-3320	0.0015307665	0.014738917
WBB1459-E14-22547-1	strain-4-0083P6C4	0.0014495254	0.007850885
WBB1459-E14-22547-1	strain-5521	0.0015851855	0.0144379735
WBB1459-E14-22547-1	strain-6	0.001447916	0.008230329
WBB1459-E14-22547-1	strain-6721	0.0014811158	0.016637504
WBB1459-E14-22547-1	strain-8	0.0013325214	0.015800595
WBB1459-E14-22547-1	strain-9	0.001424253	0.013643205
WBB1459-E14-22547-1	strain-A16	0.0010023117	0.015374899
WBB1459-E14-22547-1	strain-AST-T2	0.0013891459	0.008514583
WBB1459-E14-22547-1	strain-AST-T3	0.0013232231	0.011278808
WBB1459-E14-22547-1	strain-AST-T4	0.0012954473	0.011944115
WBB1459-E14-22547-1	strain-AST-T5	0.0013346672	0.017706811
WBB1459-E14-22547-1	strain-AST-T6	0.0013244748	0.010635078
WBB1459-E14-22547-1	strain-AST-T7	0.0013318062	0.012185693
WBB1459-E14-22547-1	strain-BLR-4299-2019	0.0013045073	0.015599966
WBB1459-E14-22547-1	strain-CA01	0.0014502406	0.017033696
WBB1459-E14-22547-1	strain-CA02	0.001498878	0.016522408
WBB1459-E14-22547-1	strain-CA03	0.0014421344	0.016807616
WBB1459-E14-22547-1	strain-CB01	0.001486361	0.016757667
WBB1459-E14-22547-1	strain-CB02	0.0014932156	0.016287506
WBB1459-E14-22547-1	strain-CB03	0.0014807582	0.016313612
WBB1459-E14-22547-1	strain-CDC1551	0.0012513995	0.0145815015
WBB1459-E14-22547-1	strain-H-19-0007	0.0011731386	0.01504302
WBB1459-E14-22547-1	strain-H-19-0008	0.0011587739	0.014190137
WBB1459-E14-22547-1	strain-H-19-0027	0.0012077689	0.014458299
WBB1459-E14-22547-1	strain-H-20-0022	0.0011717081	0.013511598
WBB1459-E14-22547-1	strain-H-20-0024	0.0012033582	0.014348865
WBB1459-E14-22547-1	strain-H-21-0019	0.0012070537	0.013505578
WBB1459-E14-22547-1	strain-I0003165-3	0.0013904572	0.012951195
WBB1459-E14-22547-1	strain-I0003270-1	0.0013483763	0.010386348
WBB1459-E14-22547-1	strain-I0003758-5	0.0014437437	0.009735763
WBB1459-E14-22547-1	strain-I0004240-3	0.001268506	0.017251968
WBB1459-E14-22547-1	strain-I0004290-8	0.0013419986	0.010251641
WBB1459-E14-22547-1	strain-L	0.0014491081	0.0119200945
WBB1459-E14-22547-1	strain-LP-0106963-RM1	0.0013257265	0.015551984
WBB1459-E14-22547-1	strain-LP-0106963-RM2	0.0013265014	0.015532255
WBB1459-E14-22547-1	strain-LP-0106963-RM3	0.0013231635	0.015626192
WBB1459-E14-22547-1	strain-LP-0106967-RM5	0.001329124	0.015498638
WBB1459-E14-22547-1	strain-LP-0107828-RM1	0.0013299584	0.015457988
WBB1459-E14-22547-1	strain-LP-0107828-RM5	0.0013247132	0.015546322
WBB1459-E14-22547-1	strain-LP-0107828-RM6	0.0013247132	0.015546322
WBB1459-E14-22547-1	strain-LP-0257184-RM3	0.0013238788	0.015565932
WBB1459-E14-22547-1	strain-LP-0257184-RM4	0.0013246536	0.015505791
WBB1459-E14-22547-1	strain-LP-0257184-RM5	0.0013205409	0.01565981
WBB1459-E14-22547-1	strain-LP-0257184-RM6	0.0013239384	0.015627086
WBB1459-E14-22547-1	strain-LP-0261867-RM1	0.0013194084	0.015614808
WBB1459-E14-22547-1	strain-LP-0261867-RM5	0.0013186336	0.015675008
WBB1459-E14-22547-1	strain-LP-0261867-RM7	0.0013238788	0.015565932
WBB1459-E14-22547-1	strain-LP-0333226-RM2	0.0013186336	0.015633702
WBB1459-E14-22547-1	strain-LP-0333226-RM3	0.0013046861	0.015924633
WBB1459-E14-22547-1	strain-LP-0474076-RM1	0.0013167262	0.015567005
WBB1459-E14-22547-1	strain-LP-0474076-RM2	0.001324594	0.015465617
WBB1459-E14-22547-1	strain-LP-0474076-RM3	0.0013193488	0.015554011
WBB1459-E14-22547-1	strain-LP-0497747-RM1	0.0013317466	0.015341401
WBB1459-E14-22547-1	strain-LP-0504061-RM2	0.0013141036	0.015600622
WBB1459-E14-22547-1	strain-LP-0504069-RM2	0.0013377666	0.015193045
WBB1459-E14-22547-1	strain-M0003941-3	0.0014013052	0.014210463
WBB1459-E14-22547-1	strain-M64	0.0014162064	0.018274903
WBB1459-E14-22547-1	strain-MTB-Oman-321769	0.001619041	0.014891684
WBB1459-E14-22547-1	strain-MTBCR170001	0.0011467338	0.013591826
WBB1459-E14-22547-1	strain-MTBCR170020	0.0012496114	0.014261961
WBB1459-E14-22547-1	strain-MTBCR170027	0.0012673736	0.013565898
WBB1459-E14-22547-1	strain-MTBCR170031	0.0011650324	0.010377884
WBB1459-E14-22547-1	strain-MTBCR170913	0.0011947155	0.0120869875
WBB1459-E14-22547-1	strain-MTBCR170941	0.0016537309	0.014727533
WBB1459-E14-22547-1	strain-MTb-Oman-3211198	0.001778841	0.014369607
WBB1459-E14-22547-1	strain-MTb-Oman-3211379	0.0020697713	0.016749382
WBB1459-E14-22547-1	strain-MTb-Oman-3211380	0.002036512	0.015268147
WBB1459-E14-22547-1	strain-MTb-Oman-3211392	0.0035591722	0.0042743087
WBB1459-E14-22547-1	strain-MTb-Oman-3211453	0.0016780496	0.012685001
WBB1459-E14-22547-1	strain-MTb-Oman-3211517	0.0021448135	0.014637232
WBB1459-E14-22547-1	strain-MTb-Oman-3211622	0.0015423298	0.01565814
WBB1459-E14-22547-1	strain-MTb-Oman-3211956	0.0021499991	0.010646522
WBB1459-E14-22547-1	strain-MTb-Oman-3212387	0.0017827153	0.017904818
WBB1459-E14-22547-1	strain-MTb-Oman-3212401	0.0016463399	0.016024828
WBB1459-E14-22547-1	strain-MTb-Oman-3212598	0.0021318793	0.0071029067
WBB1459-E14-22547-1	strain-MTb-Oman-321262	0.002298057	0.012930453
WBB1459-E14-22547-1	strain-MTb-Oman-3212705	0.0027418137	0.0076938868
WBB1459-E14-22547-1	strain-MTb-Oman-3212927	0.0023911	0.016602337
WBB1459-E14-22547-1	strain-MTb-Oman-3213034	0.0032029748	0.035441697
WBB1459-E14-22547-1	strain-MTb-Oman-3213123	0.002980709	0.029893517
WBB1459-E14-22547-1	strain-MTb-Oman-3213167	0.0030472279	0.014461517
WBB1459-E14-22547-1	strain-MTb-Oman-3213169	0.0028893948	0.013567328
WBB1459-E14-22547-1	strain-MTb-Oman-3213195	0.0025350451	0.014851868
WBB1459-E14-22547-1	strain-MTb-Oman-3213249	0.0019372106	0.013205409
WBB1459-E14-22547-1	strain-MTb-Oman-3213318	0.0019896626	0.014045596
WBB1459-E14-22547-1	strain-MTb-Oman-3213329	0.0014468431	0.017123878
WBB1459-E14-22547-1	strain-MTb-Oman-3213336	0.001959741	0.017296135
WBB1459-E14-22547-1	strain-MTb-Oman-3213343	0.0017047524	0.017726064
WBB1459-E14-22547-1	strain-MTb-Oman-3213427	0.0015819073	0.030994952
WBB1459-E14-22547-1	strain-MTb-Oman-3213465	0.0017390251	0.018626869
WBB1459-E14-22547-1	strain-MTb-Oman-3213509	0.0018855929	0.016498327
WBB1459-E14-22547-1	strain-MTb-Oman-3213540	0.003006637	0.007710755
WBB1459-E14-22547-1	strain-MTb-Oman-3213545	0.0026853085	0.012152076
WBB1459-E14-22547-1	strain-MTb-Oman-3213573	0.0019338727	0.021138847
WBB1459-E14-22547-1	strain-MTb-Oman-3213645	0.0026356578	0.012310028
WBB1459-E14-22547-1	strain-MTb-Oman-3213670	0.0023446083	0.015001595
WBB1459-E14-22547-1	strain-MTb-Oman-3213828	0.0025395155	0.011529982
WBB1459-E14-22547-1	strain-MTb-Oman-3213831	0.0020123124	0.012055576
WBB1459-E14-22547-1	strain-MTb-Oman-3213964	0.0020977855	0.01647991
WBB1459-E14-22547-1	strain-MTb-Oman-321403	0.0023804307	0.017706513
WBB1459-E14-22547-1	strain-MTb-Oman-3214042	0.0035592914	0.028280914
WBB1459-E14-22547-1	strain-MTb-Oman-3214121	0.0020498037	0.009946644
WBB1459-E14-22547-1	strain-MTb-Oman-3214168	0.0019034147	0.01914388
WBB1459-E14-22547-1	strain-MTb-Oman-3214236	0.0017800331	0.017936409
WBB1459-E14-22547-1	strain-MTb-Oman-3214387	0.00223428	0.01297766
WBB1459-E14-22547-1	strain-MTb-Oman-3214404	0.0018520355	0.016586006
WBB1459-E14-22547-1	strain-MTb-Oman-3214504	0.0021053553	0.012531102
WBB1459-E14-22547-1	strain-MTb-Oman-3214585	0.0020437837	0.013950467
WBB1459-E14-22547-1	strain-MTb-Oman-3214594	0.002053678	0.022987068
WBB1459-E14-22547-1	strain-MTb-Oman-3214642	0.0017961264	0.016484618
WBB1459-E14-22547-1	strain-MTb-Oman-3214721	0.0016896725	0.024536252
WBB1459-E14-22547-1	strain-MTb-Oman-3214744	0.0018596053	0.017217934
WBB1459-E14-22547-1	strain-MTb-Oman-3214760	0.0017104745	0.018654406
WBB1459-E14-22547-1	strain-MTb-Oman-3214805	0.0016669035	0.019263744
WBB1459-E14-22547-1	strain-MTb-Oman-3214883	0.0019766092	0.023695767
WBB1459-E14-22547-1	strain-MTb-Oman-3214927	0.0018661022	0.015485108
WBB1459-E14-22547-1	strain-MTb-Oman-321528	0.0022284389	0.015274644
WBB1459-E14-22547-1	strain-MTb-Oman-3215324	0.0018038154	0.016492665
WBB1459-E14-22547-1	strain-MTb-Oman-3215574	0.0020894408	0.018439412
WBB1459-E14-22547-1	strain-MTb-Oman-3215691	0.002123475	0.015861332
WBB1459-E14-22547-1	strain-MTb-Oman-3215873	0.0016061068	0.036361754
WBB1459-E14-22547-1	strain-MTb-Oman-3216177	0.001865983	0.019234002
WBB1459-E14-22547-1	strain-MTb-Oman-3216462	0.0019736886	0.04068899
WBB1459-E14-22547-1	strain-MTb-Oman-3216574	0.0018238425	0.014956117
WBB1459-E14-22547-1	strain-MTb-Oman-321856	0.0034784079	0.010898173
WBB1459-E14-22547-1	strain-MTb-Oman-321857	0.0017691851	0.013853312
WBB1459-E14-22547-1	strain-MTb-Oman-32193	0.001866281	0.017315686
WBB1459-E14-22547-1	strain-MasanXDR-01	0.0018279552	0.014498591
WBB1459-E14-22547-1	strain-MasanXDR-02	0.0025304556	0.011716843
WBB1459-E14-22547-1	strain-MasanXDR-03	0.002007246	0.01959616
WBB1459-E14-22547-1	strain-MasanXDR-04	0.0023755431	0.018230617
WBB1459-E14-22547-1	strain-MasanXDR-05	0.0019634962	0.015449524
WBB1459-E14-22547-1	strain-Mtb-Oman-3213118	0.0017858744	0.013084769
WBB1459-E14-22547-1	strain-N1015	0.0014727712	0.012674987
WBB1459-E14-22547-1	strain-P001-N1377	0.0012565255	0.015488803
WBB1459-E14-22547-1	strain-P003-N1374	0.0012407899	0.015793383
WBB1459-E14-22547-1	strain-P006-N1591	0.001249373	0.015550375
WBB1459-E14-22547-1	strain-P007-N1108	0.0012565255	0.015488803
WBB1459-E14-22547-1	strain-P008-N1380	0.001249373	0.015550375
WBB1459-E14-22547-1	strain-P010-N1385	0.0012459755	0.015665114
WBB1459-E14-22547-1	strain-P020-N1386	0.001249373	0.015550375
WBB1459-E14-22547-1	strain-P022-N1431	0.001249373	0.015570998
WBB1459-E14-22547-1	strain-P028-N1362	0.0012539029	0.01552248
WBB1459-E14-22547-1	strain-P034-N1426	0.001249373	0.015489221
WBB1459-E14-22547-1	strain-P042-N1430	0.001259923	0.015415549
WBB1459-E14-22547-1	strain-P052-N1429	0.0012546778	0.015503705
WBB1459-E14-22547-1	strain-P059-N1392	0.0012407899	0.01577276
WBB1459-E14-22547-1	strain-P066-N1411	0.00124681	0.015624404
WBB1459-E14-22547-1	strain-P073-N1394	0.0012539625	0.015562832
WBB1459-E14-22547-1	strain-P074-N1402	0.0012539625	0.015562832
WBB1459-E14-22547-1	strain-PSNK363	0.0013409853	0.010858595
WBB1459-E14-22547-1	strain-SEA10470P6C4	0.0012588501	0.011442661
WBB1459-E14-22547-1	strain-SEA17020027P6C4	0.001350522	0.0139481425
WBB1459-E14-22547-1	strain-mc26030	0.0011952519	0.020968437
WBB1459-E14-22547-1	variant-bovis-BCG-strain-Moreau-PL	0.0008585453	0.025214255
WBB1459-E14-22547-1	variant-bovis-strain-2023-0113	0.0010706186	0.015448689
WBB1459-E14-22547-1	variant-bovis-strain-3488	0.0010966659	0.018924475
WBB1459-E14-22547-1	variant-bovis-strain-Mb0486	0.0011046529	0.013664246
WBB1459-E14-22547-1	variant-bovis-strain-Mb0531	0.0011188388	0.012769282
WBB1459-E14-22547-1	variant-bovis-strain-Mb0820	0.0010617971	0.013260603
WBB1459-E14-22547-1	variant-bovis-strain-Mb1101	0.0011097193	0.014205635
WBB1459-E14-22547-1	variant-bovis-strain-Mb1855	0.0011353493	0.015931904
WBB1459-E14-22547-1	variant-bovis-strain-Mb2269	0.001072526	0.015432835
WBB1459-E14-22547-1	variant-bovis-strain-Mb2377	0.0010105968	0.015384734
WBB1459-E14-22547-1	variant-bovis-strain-Mb2487	0.0010239482	0.016977906
WBB1459-E14-22547-1	variant-bovis-strain-Mb3114	0.0011186004	0.014244497
WBB1459-E14-22547-1	variant-bovis-strain-Mb3602	0.0011401176	0.012057781
WBB1459-E14-22547-1	variant-bovis-strain-OLF-AH-2022-TB-0122	0.0010752082	0.01424706
WBB1459-E14-22547-1	variant-caprae-strain-SY-1	0.001132369	0.016758204
WBB1460-E13-13014-2	WBB445-ARS7496	0.001403153	0.014635026
WBB1460-E13-13014-2	WBB446-ARS7884	0.001334548	0.019892275
WBB1460-E13-13014-2	WBB447-G67	0.00048339367	0.0040415525
WBB1460-E13-13014-2	WBB448-HPV115-08	0.0013225675	0.019637167
WBB1460-E13-13014-2	WC059	0.0013930202	0.014872968
WBB1460-E13-13014-2	WC078	0.0013937354	0.014730513
WBB1460-E13-13014-2	WMB588	0.0013566613	0.016771495
WBB1460-E13-13014-2	WMB596	0.001237452	0.013477862
WBB1460-E13-13014-2	WMB600	0.001409471	0.013646126
WBB1460-E13-13014-2	WMB602	0.0013736486	0.012456536
WBB1460-E13-13014-2	WMB607	0.0011714697	0.015321612
WBB1460-E13-13014-2	WMB613	0.0013352036	0.014834523
WBB1460-E13-13014-2	WMB614	0.0013405085	0.01343745
WBB1460-E13-13014-2	WMB615	0.001175046	0.014533699
WBB1460-E13-13014-2	WMB621	0.0013654232	0.010773957
WBB1460-E13-13014-2	ZRB10578980-LR-Asm	0.0013968349	0.014291525
WBB1460-E13-13014-2	delta-sapM	0.0009521842	0.021018863
WBB1460-E13-13014-2	mada-1-1-LR-Asm	0.0012449622	0.009077787
WBB1460-E13-13014-2	mada-1-10-LR-Asm	0.0012194514	0.010422707
WBB1460-E13-13014-2	mada-1-11-LR-Asm	0.0014154911	0.012347519
WBB1460-E13-13014-2	mada-1-12-LR-Asm	0.0013316274	0.014787972
WBB1460-E13-13014-2	mada-1-15-LR-Asm	0.0013682842	0.011823118
WBB1460-E13-13014-2	mada-1-30-LR-Asm	0.0013346076	0.015566826
WBB1460-E13-13014-2	mada-1-32-LR-Asm	0.0013583899	0.011486232
WBB1460-E13-13014-2	mada-1-36-LR-Asm	0.0012444258	0.010050356
WBB1460-E13-13014-2	mada-1-38-LR-Asm	0.0013311505	0.013733566
WBB1460-E13-13014-2	mada-1-39-LR-Asm	0.0012665391	0.010330796
WBB1460-E13-13014-2	mada-1-40-LR-Asm	0.0012575388	0.010831177
WBB1460-E13-13014-2	mada-1-41-LR-Asm	0.0014560819	0.005515516
WBB1460-E13-13014-2	mada-1-44-LR-Asm	0.0012757182	0.010371506
WBB1460-E13-13014-2	mada-1-50-LR-Asm	0.001339972	0.01484257
WBB1460-E13-13014-2	mada-1-51-LR-Asm	0.0011916161	0.010780573
WBB1460-E13-13014-2	mada-1-53-LR-Asm	0.00132972	0.015167356
WBB1460-E13-13014-2	mada-102-LR-Asm	0.001316607	0.0109421015
WBB1460-E13-13014-2	mada-103-LR-Asm	0.0013967156	0.011199892
WBB1460-E13-13014-2	mada-105-LR-Asm	0.0013881922	0.012480319
WBB1460-E13-13014-2	mada-107-LR-Asm	0.0012856126	0.011037886
WBB1460-E13-13014-2	mada-112-LR-Asm	0.0013887882	0.011282027
WBB1460-E13-13014-2	mada-115-LR-Asm	0.0013962388	0.014781833
WBB1460-E13-13014-2	mada-117-LR-Asm	0.0012731552	0.012793422
WBB1460-E13-13014-2	mada-118-LR-Asm	0.001170218	0.011454999
WBB1460-E13-13014-2	mada-120-LR-Asm	0.0013576746	0.017753124
WBB1460-E13-13014-2	mada-122-LR-Asm	0.0012067556	0.01096344
WBB1460-E13-13014-2	mada-123-LR-Asm	0.0012327433	0.015219152
WBB1460-E13-13014-2	mada-124-LR-Asm	0.0014504194	0.011199653
WBB1460-E13-13014-2	mada-126-LR-Asm	0.0013705492	0.0177086
WBB1460-E13-13014-2	mada-128-LR-Asm	0.0012776256	0.012004316
WBB1460-E13-13014-2	mada-129-LR-Asm	0.001360476	0.012388885
WBB1460-E13-13014-2	mada-139-LR-Asm	0.0012923479	0.010800123
WBB1460-E13-13014-2	mada-151-LR-Asm	0.0013367534	0.012488306
WBB1460-E13-13014-2	mada-2-1-LR-Asm	0.0012789965	0.017418146
WBB1460-E13-13014-2	mada-2-25-LR-Asm	0.0012580752	0.012910008
WBB1460-E13-13014-2	mada-2-31-LR-Asm	0.0014613271	0.005530834
WBB1460-E13-13014-2	mada-2-42-LR-Asm	0.0013922453	0.014425278
WBB1460-E13-13014-2	mada-2-46-LR-Asm	0.0012359619	0.012667596
WBB1460-E13-13014-2	mada-2-53-LR-Asm	0.0013383627	0.014964521
WBB1460-E13-13014-2	strain-01-R1134	0.0014361739	0.012916267
WBB1460-E13-13014-2	strain-01-R1430	0.001326859	0.0128445625
WBB1460-E13-13014-2	strain-02-R0894	0.0012432933	0.014398694
WBB1460-E13-13014-2	strain-02-R1179	0.0012301803	0.015693188
WBB1460-E13-13014-2	strain-02-R1708	0.001276195	0.013008356
WBB1460-E13-13014-2	strain-02-R1896	0.0014454722	0.012486815
WBB1460-E13-13014-2	strain-1	0.0017354488	0.011449873
WBB1460-E13-13014-2	strain-1-0150P6C4	0.0014813542	0.012310445
WBB1460-E13-13014-2	strain-1-0165P6C4	0.0013260841	0.008688748
WBB1460-E13-13014-2	strain-1-0170P6C4	0.0015608072	0.011561334
WBB1460-E13-13014-2	strain-15	0.0014799237	0.006801784
WBB1460-E13-13014-2	strain-17221	0.0013567805	0.014810622
WBB1460-E13-13014-2	strain-2-0011P6C4	0.0014628172	0.012164891
WBB1460-E13-13014-2	strain-2-0026P6C4	0.0014321208	0.008339524
WBB1460-E13-13014-2	strain-2-0111P6C4	0.0014492273	0.008404553
WBB1460-E13-13014-2	strain-25421	0.001625061	0.013052225
WBB1460-E13-13014-2	strain-3	0.001444757	0.012910485
WBB1460-E13-13014-2	strain-3320	0.0015649796	0.013522565
WBB1460-E13-13014-2	strain-4-0083P6C4	0.0014486313	0.0070106983
WBB1460-E13-13014-2	strain-5521	0.0016126037	0.013451099
WBB1460-E13-13014-2	strain-6	0.0014719963	0.0068024397
WBB1460-E13-13014-2	strain-6721	0.0015286207	0.015292287
WBB1460-E13-13014-2	strain-8	0.001395464	0.01421988
WBB1460-E13-13014-2	strain-9	0.0014739633	0.012271702
WBB1460-E13-13014-2	strain-A16	0.0010215044	0.014779866
WBB1460-E13-13014-2	strain-AST-T2	0.0014147758	0.0069662333
WBB1460-E13-13014-2	strain-AST-T3	0.0013501644	0.009857237
WBB1460-E13-13014-2	strain-AST-T4	0.0013170242	0.010654569
WBB1460-E13-13014-2	strain-AST-T5	0.0013592243	0.016440094
WBB1460-E13-13014-2	strain-AST-T6	0.0013493896	0.0091487765
WBB1460-E13-13014-2	strain-AST-T7	0.0013404489	0.011102676
WBB1460-E13-13014-2	strain-BLR-4299-2019	0.0013078451	0.014546037
WBB1460-E13-13014-2	strain-CA01	0.001493752	0.015558898
WBB1460-E13-13014-2	strain-CA02	0.001545012	0.014992654
WBB1460-E13-13014-2	strain-CA03	0.0014857054	0.015331984
WBB1460-E13-13014-2	strain-CB01	0.0015787482	0.014609098
WBB1460-E13-13014-2	strain-CB02	0.0015804172	0.014184356
WBB1460-E13-13014-2	strain-CB03	0.0015573502	0.0144099
WBB1460-E13-13014-2	strain-CDC1551	0.0012966394	0.012906909
WBB1460-E13-13014-2	strain-H-19-0007	0.0012528896	0.012922347
WBB1460-E13-13014-2	strain-H-19-0008	0.0012185574	0.012530148
WBB1460-E13-13014-2	strain-H-19-0027	0.0012676716	0.012774825
WBB1460-E13-13014-2	strain-H-20-0022	0.0012158751	0.012010455
WBB1460-E13-13014-2	strain-H-20-0024	0.0012685657	0.012617171
WBB1460-E13-13014-2	strain-H-21-0019	0.0012564659	0.0119152665
WBB1460-E13-13014-2	strain-I0003165-3	0.0014060736	0.012120545
WBB1460-E13-13014-2	strain-I0003270-1	0.0013646483	0.0090408325
WBB1460-E13-13014-2	strain-I0003758-5	0.001478374	0.008316517
WBB1460-E13-13014-2	strain-I0004240-3	0.0013264418	0.015757143
WBB1460-E13-13014-2	strain-I0004290-8	0.0013792515	0.008593082
WBB1460-E13-13014-2	strain-L	0.0015089512	0.009847164
WBB1460-E13-13014-2	strain-LP-0106963-RM1	0.0013685226	0.0140557885
WBB1460-E13-13014-2	strain-LP-0106963-RM2	0.0013692975	0.014036357
WBB1460-E13-13014-2	strain-LP-0106963-RM3	0.0013659	0.014129996
WBB1460-E13-13014-2	strain-LP-0106967-RM5	0.0013719201	0.014002681
WBB1460-E13-13014-2	strain-LP-0107828-RM1	0.001372695	0.01396203
WBB1460-E13-13014-2	strain-LP-0107828-RM5	0.0013674498	0.014050603
WBB1460-E13-13014-2	strain-LP-0107828-RM6	0.0013674498	0.014050603
WBB1460-E13-13014-2	strain-LP-0257184-RM3	0.0013666749	0.014069915
WBB1460-E13-13014-2	strain-LP-0257184-RM4	0.0013673902	0.014009893
WBB1460-E13-13014-2	strain-LP-0257184-RM5	0.0013632774	0.014163673
WBB1460-E13-13014-2	strain-LP-0257184-RM6	0.0013666749	0.014131248
WBB1460-E13-13014-2	strain-LP-0261867-RM1	0.001362145	0.014119208
WBB1460-E13-13014-2	strain-LP-0261867-RM5	0.0013613701	0.01417917
WBB1460-E13-13014-2	strain-LP-0261867-RM7	0.0013666749	0.014069915
WBB1460-E13-13014-2	strain-LP-0333226-RM2	0.0013613701	0.0141378045
WBB1460-E13-13014-2	strain-LP-0333226-RM3	0.0013474822	0.01442939
WBB1460-E13-13014-2	strain-LP-0474076-RM1	0.0013594627	0.014071405
WBB1460-E13-13014-2	strain-LP-0474076-RM2	0.0013673306	0.013969958
WBB1460-E13-13014-2	strain-LP-0474076-RM3	0.0013620853	0.014058471
WBB1460-E13-13014-2	strain-LP-0497747-RM1	0.0013745427	0.013845086
WBB1460-E13-13014-2	strain-LP-0504061-RM2	0.0013568401	0.014105022
WBB1460-E13-13014-2	strain-LP-0504069-RM2	0.0013805628	0.013696432
WBB1460-E13-13014-2	strain-M0003941-3	0.0014591217	0.012672603
WBB1460-E13-13014-2	strain-M64	0.0014531016	0.016966343
WBB1460-E13-13014-2	strain-MTB-Oman-321769	0.0016520619	0.013755202
WBB1460-E13-13014-2	strain-MTBCR170001	0.0012134314	0.011428118
WBB1460-E13-13014-2	strain-MTBCR170020	0.0013123155	0.012561977
WBB1460-E13-13014-2	strain-MTBCR170027	0.001308918	0.012158394
WBB1460-E13-13014-2	strain-MTBCR170031	0.0011579394	0.009625316
WBB1460-E13-13014-2	strain-MTBCR170913	0.0011987686	0.011139989
WBB1460-E13-13014-2	strain-MTBCR170941	0.0016839504	0.013828456
WBB1460-E13-13014-2	strain-MTb-Oman-3211198	0.0017847419	0.013227165
WBB1460-E13-13014-2	strain-MTb-Oman-3211379	0.0021505356	0.015373111
WBB1460-E13-13014-2	strain-MTb-Oman-3211380	0.0021309257	0.013476253
WBB1460-E13-13014-2	strain-MTb-Oman-3211392	0.003635943	0.0025019646
WBB1460-E13-13014-2	strain-MTb-Oman-3211453	0.0017181039	0.011258125
WBB1460-E13-13014-2	strain-MTb-Oman-3211517	0.002194047	0.013634205
WBB1460-E13-13014-2	strain-MTb-Oman-3211622	0.0015992522	0.014327288
WBB1460-E13-13014-2	strain-MTb-Oman-3211956	0.0022030473	0.009050846
WBB1460-E13-13014-2	strain-MTb-Oman-3212387	0.0018566847	0.016641974
WBB1460-E13-13014-2	strain-MTb-Oman-3212401	0.0016704202	0.014555633
WBB1460-E13-13014-2	strain-MTb-Oman-3212598	0.002200663	0.0055951476
WBB1460-E13-13014-2	strain-MTb-Oman-321262	0.0023527741	0.011469781
WBB1460-E13-13014-2	strain-MTb-Oman-3212705	0.0028327107	0.0064045787
WBB1460-E13-13014-2	strain-MTb-Oman-3212927	0.0024427176	0.015087843
WBB1460-E13-13014-2	strain-MTb-Oman-3213034	0.003218174	0.03517276
WBB1460-E13-13014-2	strain-MTb-Oman-3213123	0.0030110478	0.02949977
WBB1460-E13-13014-2	strain-MTb-Oman-3213167	0.0031479597	0.012942553
WBB1460-E13-13014-2	strain-MTb-Oman-3213169	0.0029885173	0.011248112
WBB1460-E13-13014-2	strain-MTb-Oman-3213195	0.0026302338	0.012812555
WBB1460-E13-13014-2	strain-MTb-Oman-3213249	0.0020176172	0.011323035
WBB1460-E13-13014-2	strain-MTb-Oman-3213318	0.0021067858	0.011690974
WBB1460-E13-13014-2	strain-MTb-Oman-3213329	0.0014868975	0.015452564
WBB1460-E13-13014-2	strain-MTb-Oman-3213336	0.0020218492	0.015528321
WBB1460-E13-13014-2	strain-MTb-Oman-3213343	0.0017692447	0.016492605
